Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
,922128858,15/05/2025 15:39,15/05/2025 16:21,GBPUSD,Buy,0.010,1.33080,0.00000,1.33048,1.33076,0.0000,0.0000,2.8,0.25,0.02,"DoIt GBP Master[sl 1.33080]",11111,00:00:41:42,2.4,1m,23.4,8.36,2.8,0.252,-23.4,-2.106,10.7,100.0,0.00,0.00
,922128837,15/05/2025 15:39,15/05/2025 16:21,GBPUSD,Buy,0.010,1.33080,0.00000,1.33047,1.33076,0.0000,0.0000,2.9,0.26,0.02,"DoIt GBP Master[sl 1.33080]",11111,00:00:41:43,2.4,1m,23.3,8.04,2.9,0.261,-23.3,-2.097,11.1,100.0,0.00,0.00
,922128813,15/05/2025 15:39,15/05/2025 16:21,GBPUSD,Buy,0.010,1.33080,0.00000,1.33047,1.33076,0.0000,0.0000,2.9,0.26,0.02,"DoIt GBP Master[sl 1.33080]",11111,00:00:41:43,2.4,1m,23.3,8.04,2.9,0.261,-23.3,-2.097,11.1,100.0,0.00,0.00
,919472565,14/05/2025 11:00,14/05/2025 11:09,GBPUSD,Buy,0.010,1.33443,0.00000,1.33305,1.33437,0.0000,0.0000,13.2,1.17,0.08,"DoIt GBP Master[sl 1.33443]",11111,00:00:09:19,100.0,9m,10.9,0.05,19.6,1.764,0.0,0.0,100.0,67.3,-6.40,-0.58
,919472545,14/05/2025 11:00,14/05/2025 11:09,GBPUSD,Buy,0.010,1.33443,0.00000,1.33303,1.33437,0.0000,0.0000,13.4,1.19,0.08,"DoIt GBP Master[sl 1.33443]",11111,00:00:09:19,100.0,9m,10.9,0.05,19.8,1.782,0.0,0.0,100.0,67.7,-6.40,-0.58
,919472535,14/05/2025 11:00,14/05/2025 11:09,GBPUSD,Buy,0.010,1.33443,0.00000,1.33302,1.33437,0.0000,0.0000,13.5,1.20,0.08,"DoIt GBP Master[sl 1.33443]",11111,00:00:09:20,100.0,9m,10.9,0.05,19.9,1.7909999999999997,0.0,0.0,100.0,67.8,-6.40,-0.58
,919472528,14/05/2025 11:00,14/05/2025 11:09,GBPUSD,Buy,0.010,1.33443,0.00000,1.33303,1.33437,0.0000,0.0000,13.4,1.19,0.08,"DoIt GBP Master[sl 1.33443]",11111,00:00:09:20,100.0,9m,10.9,0.05,19.8,1.782,0.0,0.0,100.0,67.7,-6.40,-0.58
,919472519,14/05/2025 11:00,14/05/2025 11:09,GBPUSD,Buy,0.010,1.33443,0.00000,1.33303,1.33437,0.0000,0.0000,13.4,1.19,0.08,"DoIt GBP Master[sl 1.33443]",11111,00:00:09:20,100.0,9m,10.9,0.05,19.8,1.782,0.0,0.0,100.0,67.7,-6.40,-0.58
,919472499,14/05/2025 11:00,14/05/2025 11:09,GBPUSD,Buy,0.010,1.33443,0.00000,1.33303,1.33437,0.0000,0.0000,13.4,1.19,0.08,"DoIt GBP Master[sl 1.33443]",11111,00:00:09:21,100.0,9m,10.9,0.05,19.8,1.782,0.0,0.0,100.0,67.7,-6.40,-0.58
,917675673,13/05/2025 11:00,13/05/2025 15:30,GBPUSD,Buy,0.010,1.32263,0.00000,1.32121,1.32291,0.0000,0.0000,17.0,1.53,0.10,"DoIt GBP Master[sl 1.32263]",11111,00:04:30:13,85.2,3h 50m,49.9,0.06,66.9,6.021,-4.3,-0.38699999999999996,94.0,29.9,-49.90,-4.49
,917675622,13/05/2025 11:00,13/05/2025 15:30,GBPUSD,Buy,0.010,1.32263,0.00000,1.32122,1.32291,0.0000,0.0000,16.9,1.52,0.10,"DoIt GBP Master[sl 1.32263]",11111,00:04:30:13,85.2,3h 50m,49.9,0.07,66.8,6.012,-4.4,-0.396,93.8,29.9,-49.90,-4.49
,917675535,13/05/2025 11:00,13/05/2025 15:30,GBPUSD,Buy,0.010,1.32263,0.00000,1.32122,1.32291,0.0000,0.0000,16.9,1.52,0.10,"DoIt GBP Master[sl 1.32263]",11111,00:04:30:14,85.2,3h 50m,49.9,0.07,66.8,6.012,-4.4,-0.396,93.8,29.9,-49.90,-4.49
,917675442,13/05/2025 11:00,13/05/2025 15:30,GBPUSD,Buy,0.010,1.32263,0.00000,1.32121,1.32291,0.0000,0.0000,17.0,1.53,0.10,"DoIt GBP Master[sl 1.32263]",11111,00:04:30:14,85.2,3h 50m,49.9,0.06,66.9,6.021,-4.3,-0.38699999999999996,94.0,29.9,-49.90,-4.49
,917675342,13/05/2025 11:00,13/05/2025 15:30,GBPUSD,Buy,0.010,1.32263,0.00000,1.32120,1.32291,0.0000,0.0000,17.1,1.54,0.10,"DoIt GBP Master[sl 1.32263]",11111,00:04:30:14,87.1,3h 55m,49.9,0.06,67.0,6.029999999999999,-4.2,-0.378,94.1,29.9,-49.90,-4.49
,917675219,13/05/2025 11:00,13/05/2025 15:30,GBPUSD,Buy,0.010,1.32263,0.00000,1.32120,1.32291,0.0000,0.0000,17.1,1.54,0.10,"DoIt GBP Master[sl 1.32263]",11111,00:04:30:14,87.1,3h 55m,49.9,0.06,67.0,6.029999999999999,-4.2,-0.378,94.1,29.9,-49.90,-4.49
,909655338,07/05/2025 12:08,07/05/2025 21:49,GBPUSD,Sell,0.010,1.33115,0.00000,1.33321,1.33124,0.0000,0.0000,19.7,1.74,0.12,"DoIt GBP Master[sl 1.33115]",11111,00:09:41:46,38.8,3h 45m,42.9,0.85,50.6,4.554,-42.9,-3.8609999999999998,54.1,67.0,-30.90,-2.78
,909655323,07/05/2025 12:08,07/05/2025 21:49,GBPUSD,Sell,0.010,1.33115,0.00000,1.33320,1.33124,0.0000,0.0000,19.6,1.73,0.11,"DoIt GBP Master[sl 1.33115]",11111,00:09:41:46,38.8,3h 45m,43.0,0.85,50.5,4.545,-43.0,-3.8699999999999997,54.0,67.0,-30.90,-2.78
,909655293,07/05/2025 12:08,07/05/2025 21:49,GBPUSD,Sell,0.010,1.33115,0.00000,1.33321,1.33124,0.0000,0.0000,19.7,1.74,0.12,"DoIt GBP Master[sl 1.33115]",11111,00:09:41:47,38.8,3h 45m,42.9,0.85,50.6,4.554,-42.9,-3.8609999999999998,54.1,67.0,-30.90,-2.78
,909655278,07/05/2025 12:08,07/05/2025 21:49,GBPUSD,Sell,0.010,1.33115,0.00000,1.33321,1.33124,0.0000,0.0000,19.7,1.74,0.12,"DoIt GBP Master[sl 1.33115]",11111,00:09:41:47,38.8,3h 45m,42.9,0.85,50.6,4.554,-42.9,-3.8609999999999998,54.1,67.0,-30.90,-2.78
,909655266,07/05/2025 12:08,07/05/2025 21:49,GBPUSD,Sell,0.010,1.33115,0.00000,1.33321,1.33124,0.0000,0.0000,19.7,1.74,0.12,"DoIt GBP Master[sl 1.33115]",11111,00:09:41:47,38.8,3h 45m,42.9,0.85,50.6,4.554,-42.9,-3.8609999999999998,54.1,67.0,-30.90,-2.78
,909655234,07/05/2025 12:08,07/05/2025 21:49,GBPUSD,Sell,0.010,1.33115,0.00000,1.33321,1.33124,0.0000,0.0000,19.7,1.74,0.12,"DoIt GBP Master[sl 1.33115]",11111,00:09:41:47,38.8,3h 45m,42.9,0.85,50.6,4.554,-42.9,-3.8609999999999998,54.1,67.0,-30.90,-2.78
,907375349,06/05/2025 11:08,06/05/2025 14:58,GBPUSD,Buy,0.010,1.33655,0.00000,1.33281,1.33655,0.0000,0.0000,37.4,3.30,0.22,"DoIt GBP Master[sl 1.33655]",11111,00:03:50:11,100.0,3h 50m,30.7,0.01,68.1,6.129,0.0,0.0,100.0,54.9,-30.70,-2.76
,907375341,06/05/2025 11:08,06/05/2025 14:58,GBPUSD,Buy,0.010,1.33655,0.00000,1.33283,1.33655,0.0000,0.0000,37.2,3.28,0.22,"DoIt GBP Master[sl 1.33655]",11111,00:03:50:11,100.0,3h 50m,30.7,0.01,67.9,6.111000000000001,0.0,0.0,100.0,54.8,-30.70,-2.76
,907375336,06/05/2025 11:08,06/05/2025 14:58,GBPUSD,Buy,0.010,1.33655,0.00000,1.33282,1.33655,0.0000,0.0000,37.3,3.29,0.22,"DoIt GBP Master[sl 1.33655]",11111,00:03:50:12,100.0,3h 50m,30.7,0.01,68.0,6.12,0.0,0.0,100.0,54.9,-30.70,-2.76
,907375326,06/05/2025 11:08,06/05/2025 14:58,GBPUSD,Buy,0.010,1.33655,0.00000,1.33285,1.33655,0.0000,0.0000,37.0,3.27,0.22,"DoIt GBP Master[sl 1.33655]",11111,00:03:50:12,100.0,3h 50m,30.7,0.01,67.7,6.093,0.0,0.0,100.0,54.7,-30.70,-2.76
,907375321,06/05/2025 11:08,06/05/2025 14:58,GBPUSD,Buy,0.010,1.33655,0.00000,1.33284,1.33655,0.0000,0.0000,37.1,3.28,0.22,"DoIt GBP Master[sl 1.33655]",11111,00:03:50:12,100.0,3h 50m,30.7,0.01,67.8,6.101999999999999,0.0,0.0,100.0,54.7,-30.70,-2.76
,907375295,06/05/2025 11:08,06/05/2025 14:58,GBPUSD,Buy,0.010,1.33655,0.00000,1.33284,1.33655,0.0000,0.0000,37.1,3.28,0.22,"DoIt GBP Master[sl 1.33655]",11111,00:03:50:12,100.0,3h 50m,30.7,0.01,67.8,6.101999999999999,0.0,0.0,100.0,54.7,-30.70,-2.76
,905709653,05/05/2025 13:00,05/05/2025 14:30,GBPUSD,Buy,0.010,1.33170,0.00000,1.33067,1.33166,0.0000,0.0000,9.9,0.87,0.06,"DoIt GBP Master[sl 1.33170]",11111,00:01:29:40,94.5,1h 24m,30.0,0.17,25.6,2.304,-4.4,-0.396,85.3,47.7,-15.70,-1.41
,905709635,05/05/2025 13:00,05/05/2025 14:30,GBPUSD,Buy,0.010,1.33170,0.00000,1.33067,1.33166,0.0000,0.0000,9.9,0.87,0.06,"DoIt GBP Master[sl 1.33170]",11111,00:01:29:41,94.5,1h 24m,30.0,0.17,25.6,2.304,-4.4,-0.396,85.3,47.7,-15.70,-1.41
,905709615,05/05/2025 13:00,05/05/2025 14:30,GBPUSD,Buy,0.010,1.33170,0.00000,1.33066,1.33166,0.0000,0.0000,10.0,0.88,0.06,"DoIt GBP Master[sl 1.33170]",11111,00:01:29:41,94.5,1h 24m,30.0,0.17,25.7,2.3129999999999997,-4.3,-0.38699999999999996,85.7,47.7,-15.70,-1.41
,905709578,05/05/2025 13:00,05/05/2025 14:30,GBPUSD,Buy,0.010,1.33170,0.00000,1.33066,1.33166,0.0000,0.0000,10.0,0.88,0.06,"DoIt GBP Master[sl 1.33170]",11111,00:01:29:41,94.5,1h 24m,30.0,0.17,25.7,2.3129999999999997,-4.3,-0.38699999999999996,85.7,47.7,-15.70,-1.41
,905709505,05/05/2025 13:00,05/05/2025 14:30,GBPUSD,Buy,0.010,1.33170,0.00000,1.33066,1.33166,0.0000,0.0000,10.0,0.88,0.06,"DoIt GBP Master[sl 1.33170]",11111,00:01:29:42,94.5,1h 24m,30.0,0.17,25.7,2.3129999999999997,-4.3,-0.38699999999999996,85.7,47.7,-15.70,-1.41
,905709458,05/05/2025 13:00,05/05/2025 14:30,GBPUSD,Buy,0.010,1.33170,0.00000,1.33066,1.33166,0.0000,0.0000,10.0,0.88,0.06,"DoIt GBP Master[sl 1.33170]",11111,00:01:29:42,94.5,1h 24m,30.0,0.17,25.7,2.3129999999999997,-4.3,-0.38699999999999996,85.7,47.7,-15.70,-1.41
,901120813,01/05/2025 11:19,01/05/2025 12:08,GBPUSD,Buy,0.010,0.00000,0.00000,1.33259,1.33294,0.0000,0.0000,3.5,0.31,0.02,"DoIt GBP Master",11111,00:00:48:52,,,,,,,,,,,,
,901120809,01/05/2025 11:19,01/05/2025 12:08,GBPUSD,Buy,0.010,0.00000,0.00000,1.33259,1.33294,0.0000,0.0000,3.5,0.31,0.02,"DoIt GBP Master",11111,00:00:48:51,,,,,,,,,,,,
,901120807,01/05/2025 11:19,01/05/2025 12:08,GBPUSD,Buy,0.010,0.00000,0.00000,1.33259,1.33294,0.0000,0.0000,3.5,0.31,0.02,"DoIt GBP Master",11111,00:00:48:52,,,,,,,,,,,,
,901120802,01/05/2025 11:19,01/05/2025 12:08,GBPUSD,Buy,0.010,0.00000,0.00000,1.33259,1.33294,0.0000,0.0000,3.5,0.31,0.02,"DoIt GBP Master",11111,00:00:48:52,,,,,,,,,,,,
,901120795,01/05/2025 11:19,01/05/2025 12:08,GBPUSD,Buy,0.010,0.00000,0.00000,1.33259,1.33294,0.0000,0.0000,3.5,0.31,0.02,"DoIt GBP Master",11111,00:00:48:52,,,,,,,,,,,,
,901120794,01/05/2025 11:19,01/05/2025 12:08,GBPUSD,Buy,0.010,0.00000,0.00000,1.33259,1.33294,0.0000,0.0000,3.5,0.31,0.02,"DoIt GBP Master",11111,00:00:48:52,,,,,,,,,,,,
,898769559,30/04/2025 11:00,30/04/2025 11:51,GBPUSD,Sell,0.010,1.33730,0.00000,1.33796,1.33720,0.0000,0.0000,7.6,0.67,0.05,"DoIt GBP Master[sl 1.33730]",11111,00:00:51:04,,,,,,,,,,,,
,898769534,30/04/2025 11:00,30/04/2025 11:51,GBPUSD,Sell,0.010,1.33730,0.00000,1.33796,1.33720,0.0000,0.0000,7.6,0.67,0.05,"DoIt GBP Master[sl 1.33730]",11111,00:00:51:04,,,,,,,,,,,,
,898769512,30/04/2025 11:00,30/04/2025 11:51,GBPUSD,Sell,0.010,1.33730,0.00000,1.33796,1.33720,0.0000,0.0000,7.6,0.67,0.05,"DoIt GBP Master[sl 1.33730]",11111,00:00:51:04,,,,,,,,,,,,
,898769481,30/04/2025 11:00,30/04/2025 11:51,GBPUSD,Sell,0.010,1.33730,0.00000,1.33796,1.33720,0.0000,0.0000,7.6,0.67,0.05,"DoIt GBP Master[sl 1.33730]",11111,00:00:51:05,,,,,,,,,,,,
,898769432,30/04/2025 11:00,30/04/2025 11:51,GBPUSD,Sell,0.010,1.33730,0.00000,1.33796,1.33720,0.0000,0.0000,7.6,0.67,0.05,"DoIt GBP Master[sl 1.33730]",11111,00:00:51:05,,,,,,,,,,,,
,898769333,30/04/2025 11:00,30/04/2025 11:51,GBPUSD,Sell,0.010,1.33730,0.00000,1.33800,1.33720,0.0000,0.0000,8.0,0.70,0.05,"DoIt GBP Master[sl 1.33730]",11111,00:00:51:05,,,,,,,,,,,,
,888129106,23/04/2025 12:02,24/04/2025 11:55,GBPUSD,Buy,0.010,0.00000,0.00000,1.33252,1.33083,0.0000,-0.1500,-16.9,-1.63,-0.11,"DoIt GBP Master",11111,00:23:53:11,0.0,0s,73.1,73.53,0.0,0.0,-73.1,-6.578999999999999,0.0,76.9,-16.90,-1.52
,888129092,23/04/2025 12:02,24/04/2025 11:55,GBPUSD,Buy,0.010,0.00000,0.00000,1.33253,1.33083,0.0000,-0.1500,-17.0,-1.64,-0.11,"DoIt GBP Master",11111,00:23:53:11,0.0,0s,73.2,73.53,0.0,0.0,-73.2,-6.588,0.0,76.8,-17.00,-1.53
,888129063,23/04/2025 12:02,24/04/2025 11:55,GBPUSD,Buy,0.010,0.00000,0.00000,1.33254,1.33083,0.0000,-0.1500,-17.1,-1.65,-0.11,"DoIt GBP Master",11111,00:23:53:10,0.0,0s,73.3,73.53,0.0,0.0,-73.3,-6.5969999999999995,0.0,76.7,-17.10,-1.54
,888129040,23/04/2025 12:02,24/04/2025 11:55,GBPUSD,Buy,0.010,0.00000,0.00000,1.33266,1.33082,0.0000,-0.1500,-18.4,-1.77,-0.12,"DoIt GBP Master",11111,00:23:53:11,0.0,0s,74.5,74.63,0.0,0.0,-74.5,-6.705,0.0,75.3,-18.40,-1.66
,888129001,23/04/2025 12:02,24/04/2025 11:55,GBPUSD,Buy,0.010,0.00000,0.00000,1.33261,1.33082,0.0000,-0.1500,-17.9,-1.72,-0.12,"DoIt GBP Master",11111,00:23:53:11,0.0,0s,74.0,74.07,0.0,0.0,-74.0,-6.66,0.0,75.8,-17.90,-1.61
,888128820,23/04/2025 12:02,24/04/2025 11:55,GBPUSD,Buy,0.010,0.00000,0.00000,1.33267,1.33082,0.0000,-0.1500,-18.5,-1.78,-0.12,"DoIt GBP Master",11111,00:23:53:11,0.0,0s,74.6,74.63,0.0,0.0,-74.6,-6.7139999999999995,0.0,75.2,-18.50,-1.67
,890448556,24/04/2025 11:00,24/04/2025 11:55,GBPUSD,Buy,0.040,0.00000,0.00000,1.32956,1.33082,0.0000,0.0000,12.6,4.43,0.30,"DoIt GBP Master",11111,00:00:55:33,,,,,,,,,,,,
,890448502,24/04/2025 11:00,24/04/2025 11:55,GBPUSD,Buy,0.040,0.00000,0.00000,1.32957,1.33082,0.0000,0.0000,12.5,4.39,0.30,"DoIt GBP Master",11111,00:00:55:33,,,,,,,,,,,,
,890448441,24/04/2025 11:00,24/04/2025 11:55,GBPUSD,Buy,0.040,0.00000,0.00000,1.32957,1.33082,0.0000,0.0000,12.5,4.39,0.30,"DoIt GBP Master",11111,00:00:55:33,,,,,,,,,,,,
,890448709,24/04/2025 11:00,24/04/2025 11:55,GBPUSD,Buy,0.030,0.00000,0.00000,1.32955,1.33082,0.0000,0.0000,12.7,3.35,0.23,"DoIt GBP Master",11111,00:00:55:31,,,,,,,,,,,,
,890448675,24/04/2025 11:00,24/04/2025 11:55,GBPUSD,Buy,0.030,0.00000,0.00000,1.32955,1.33082,0.0000,0.0000,12.7,3.35,0.23,"DoIt GBP Master",11111,00:00:55:31,,,,,,,,,,,,
,890448617,24/04/2025 11:00,24/04/2025 11:55,GBPUSD,Buy,0.030,0.00000,0.00000,1.32956,1.33082,0.0000,0.0000,12.6,3.32,0.23,"DoIt GBP Master",11111,00:00:55:32,,,,,,,,,,,,
,885841713,22/04/2025 15:16,22/04/2025 20:22,GBPUSD,Sell,0.010,1.33498,0.00000,1.33601,1.33503,0.0000,0.0000,9.8,0.86,0.06,"DoIt GBP Master[sl 1.33498]",11111,00:05:06:08,90.0,4h 35m,20.1,0.45,29.9,2.691,-13.6,-1.224,68.7,53.8,-20.10,-1.81
,885841630,22/04/2025 15:16,22/04/2025 20:22,GBPUSD,Sell,0.010,1.33498,0.00000,1.33601,1.33503,0.0000,0.0000,9.8,0.86,0.06,"DoIt GBP Master[sl 1.33498]",11111,00:05:06:08,90.0,4h 35m,20.1,0.45,29.9,2.691,-13.6,-1.224,68.7,53.8,-20.10,-1.81
,885841579,22/04/2025 15:16,22/04/2025 20:22,GBPUSD,Sell,0.010,1.33498,0.00000,1.33601,1.33503,0.0000,0.0000,9.8,0.86,0.06,"DoIt GBP Master[sl 1.33498]",11111,00:05:06:08,90.0,4h 35m,20.1,0.45,29.9,2.691,-13.6,-1.224,68.7,53.8,-20.10,-1.81
,885841550,22/04/2025 15:16,22/04/2025 20:22,GBPUSD,Sell,0.010,1.33498,0.00000,1.33601,1.33503,0.0000,0.0000,9.8,0.86,0.06,"DoIt GBP Master[sl 1.33498]",11111,00:05:06:09,90.0,4h 35m,20.1,0.45,29.9,2.691,-13.6,-1.224,68.7,53.8,-20.10,-1.81
,885841516,22/04/2025 15:16,22/04/2025 20:22,GBPUSD,Sell,0.010,1.33498,0.00000,1.33602,1.33503,0.0000,0.0000,9.9,0.86,0.06,"DoIt GBP Master[sl 1.33498]",11111,00:05:06:09,90.0,4h 35m,20.1,0.45,30.0,2.6999999999999997,-13.5,-1.2149999999999999,69.0,53.8,-20.10,-1.81
,885841466,22/04/2025 15:16,22/04/2025 20:22,GBPUSD,Sell,0.010,1.33498,0.00000,1.33606,1.33503,0.0000,0.0000,10.3,0.90,0.06,"DoIt GBP Master[sl 1.33498]",11111,00:05:06:09,90.0,4h 35m,20.1,0.43,30.4,2.7359999999999998,-13.1,-1.1789999999999998,69.9,53.8,-20.10,-1.81
,883143421,21/04/2025 11:00,21/04/2025 12:14,GBPUSD,Buy,0.030,0.00000,0.00000,1.34141,1.34163,0.0000,0.0000,2.2,0.57,0.04,"DoIt GBP Master",11111,00:01:13:46,25.0,18m,21.3,9.69,2.2,0.5720000000000001,-21.3,-5.538,9.4,100.0,0.00,0.00
,883143412,21/04/2025 11:00,21/04/2025 12:14,GBPUSD,Buy,0.030,0.00000,0.00000,1.34141,1.34163,0.0000,0.0000,2.2,0.57,0.04,"DoIt GBP Master",11111,00:01:13:45,25.0,18m,21.3,9.69,2.2,0.5720000000000001,-21.3,-5.538,9.4,100.0,0.00,0.00
,883143405,21/04/2025 11:00,21/04/2025 12:14,GBPUSD,Buy,0.030,0.00000,0.00000,1.34140,1.34163,0.0000,0.0000,2.3,0.60,0.04,"DoIt GBP Master",11111,00:01:13:45,25.0,18m,21.2,9.23,2.3,0.598,-21.2,-5.512,9.8,100.0,0.00,0.00
,883143398,21/04/2025 11:00,21/04/2025 12:14,GBPUSD,Buy,0.030,0.00000,0.00000,1.34139,1.34163,0.0000,0.0000,2.4,0.62,0.04,"DoIt GBP Master",11111,00:01:13:45,25.0,18m,21.1,8.80,2.4,0.624,-21.1,-5.486000000000001,10.2,100.0,0.00,0.00
,883143392,21/04/2025 11:00,21/04/2025 12:14,GBPUSD,Buy,0.040,0.00000,0.00000,1.34139,1.34163,0.0000,0.0000,2.4,0.83,0.06,"DoIt GBP Master",11111,00:01:13:46,25.0,18m,21.1,8.80,2.4,0.84,-21.1,-7.385,10.2,100.0,0.00,0.00
,883143389,21/04/2025 11:00,21/04/2025 12:14,GBPUSD,Buy,0.040,0.00000,0.00000,1.34139,1.34163,0.0000,0.0000,2.4,0.83,0.06,"DoIt GBP Master",11111,00:01:13:45,25.0,18m,21.1,8.80,2.4,0.84,-21.1,-7.385,10.2,100.0,0.00,0.00
,878628443,16/04/2025 11:07,17/04/2025 16:31,GBPUSD,Buy,0.010,0.00000,0.00000,1.32887,1.32489,0.0000,-0.1500,-39.8,-3.65,-0.25,"DoIt GBP Master",11111,01:05:24:14,0.0,0s,83.3,83.33,0.0,0.0,-83.3,-7.497,0.0,52.2,-39.80,-3.58
,878628595,16/04/2025 11:07,17/04/2025 16:31,GBPUSD,Buy,0.010,0.00000,0.00000,1.32886,1.32492,0.0000,-0.1500,-39.4,-3.62,-0.25,"DoIt GBP Master",11111,01:05:24:12,0.0,0s,83.2,83.33,0.0,0.0,-83.2,-7.4879999999999995,0.0,52.6,-39.40,-3.55
,878628584,16/04/2025 11:07,17/04/2025 16:31,GBPUSD,Buy,0.010,0.00000,0.00000,1.32887,1.32488,0.0000,-0.1500,-39.9,-3.66,-0.25,"DoIt GBP Master",11111,01:05:24:12,0.0,0s,83.3,83.33,0.0,0.0,-83.3,-7.497,0.0,52.1,-39.90,-3.59
,878628484,16/04/2025 11:07,17/04/2025 16:31,GBPUSD,Buy,0.010,0.00000,0.00000,1.32887,1.32489,0.0000,-0.1500,-39.8,-3.65,-0.25,"DoIt GBP Master",11111,01:05:24:12,0.0,0s,83.3,83.33,0.0,0.0,-83.3,-7.497,0.0,52.2,-39.80,-3.58
,880869868,17/04/2025 11:00,17/04/2025 16:31,GBPUSD,Buy,0.050,1.32493,0.00000,1.32453,1.32492,0.0000,0.0000,3.9,1.72,0.12,"DoIt GBP Master[sl 1.32493]",11111,00:05:30:50,68.2,3h 45m,32.7,1.13,19.8,8.712,-22.3,-9.812000000000001,47.0,62.2,-15.90,-7.00
,880869846,17/04/2025 11:00,17/04/2025 16:31,GBPUSD,Buy,0.050,1.32493,0.00000,1.32453,1.32492,0.0000,0.0000,3.9,1.72,0.12,"DoIt GBP Master[sl 1.32493]",11111,00:05:30:50,68.2,3h 45m,32.7,1.13,19.8,8.712,-22.3,-9.812000000000001,47.0,62.2,-15.90,-7.00
,880869812,17/04/2025 11:00,17/04/2025 16:31,GBPUSD,Buy,0.050,1.32493,0.00000,1.32453,1.32492,0.0000,0.0000,3.9,1.72,0.12,"DoIt GBP Master[sl 1.32493]",11111,00:05:30:50,68.2,3h 45m,32.7,1.13,19.8,8.712,-22.3,-9.812000000000001,47.0,62.2,-15.90,-7.00
,880869793,17/04/2025 11:00,17/04/2025 16:31,GBPUSD,Buy,0.050,1.32493,0.00000,1.32453,1.32492,0.0000,0.0000,3.9,1.72,0.12,"DoIt GBP Master[sl 1.32493]",11111,00:05:30:51,68.2,3h 45m,32.7,1.13,19.8,8.712,-22.3,-9.812000000000001,47.0,62.2,-15.90,-7.00
,880869749,17/04/2025 11:00,17/04/2025 16:31,GBPUSD,Buy,0.050,1.32493,0.00000,1.32454,1.32492,0.0000,0.0000,3.8,1.67,0.12,"DoIt GBP Master[sl 1.32493]",11111,00:05:30:51,68.2,3h 45m,32.7,1.14,19.7,8.668,-22.4,-9.856,46.8,62.2,-15.90,-7.00
,880869644,17/04/2025 11:00,17/04/2025 16:31,GBPUSD,Buy,0.050,1.32493,0.00000,1.32453,1.32492,0.0000,0.0000,3.9,1.72,0.12,"DoIt GBP Master[sl 1.32493]",11111,00:05:30:51,68.2,3h 45m,32.7,1.13,19.8,8.712,-22.3,-9.812000000000001,47.0,62.2,-15.90,-7.00
,878628606,16/04/2025 11:07,17/04/2025 16:31,GBPUSD,Buy,0.010,0.00000,0.00000,1.32885,1.32492,0.0000,-0.1500,-39.3,-3.61,-0.25,"DoIt GBP Master",11111,01:05:24:10,0.0,0s,83.1,83.33,0.0,0.0,-83.1,-7.478999999999999,0.0,52.7,-39.30,-3.54
,878628600,16/04/2025 11:07,17/04/2025 16:31,GBPUSD,Buy,0.010,0.00000,0.00000,1.32885,1.32493,0.0000,-0.1500,-39.2,-3.60,-0.25,"DoIt GBP Master",11111,01:05:24:10,0.0,0s,83.1,83.33,0.0,0.0,-83.1,-7.478999999999999,0.0,52.8,-39.20,-3.53
,876494270,15/04/2025 11:01,15/04/2025 13:00,GBPUSD,Buy,0.010,1.32351,0.00000,1.32272,1.32351,0.0000,0.0000,7.9,0.70,0.05,"DoIt GBP Master[sl 1.32351]",11111,00:01:58:58,,,,,,,,,,,,
,876494250,15/04/2025 11:01,15/04/2025 13:00,GBPUSD,Buy,0.010,1.32351,0.00000,1.32273,1.32351,0.0000,0.0000,7.8,0.69,0.05,"DoIt GBP Master[sl 1.32351]",11111,00:01:58:58,,,,,,,,,,,,
,876494236,15/04/2025 11:01,15/04/2025 13:00,GBPUSD,Buy,0.010,1.32351,0.00000,1.32275,1.32351,0.0000,0.0000,7.6,0.67,0.05,"DoIt GBP Master[sl 1.32351]",11111,00:01:58:59,,,,,,,,,,,,
,876494222,15/04/2025 11:01,15/04/2025 13:00,GBPUSD,Buy,0.020,1.32351,0.00000,1.32274,1.32351,0.0000,0.0000,7.7,1.36,0.09,"DoIt GBP Master[sl 1.32351]",11111,00:01:58:59,,,,,,,,,,,,
,876494170,15/04/2025 11:01,15/04/2025 13:00,GBPUSD,Buy,0.020,1.32351,0.00000,1.32273,1.32351,0.0000,0.0000,7.8,1.38,0.10,"DoIt GBP Master[sl 1.32351]",11111,00:01:58:59,,,,,,,,,,,,
,876494098,15/04/2025 11:01,15/04/2025 13:00,GBPUSD,Buy,0.020,1.32351,0.00000,1.32273,1.32351,0.0000,0.0000,7.8,1.38,0.10,"DoIt GBP Master[sl 1.32351]",11111,00:01:58:59,,,,,,,,,,,,
,874442395,14/04/2025 11:06,14/04/2025 12:37,GBPUSD,Buy,0.010,1.31792,0.00000,1.31733,1.31792,0.0000,0.0000,5.9,0.52,0.04,"DoIt GBP Master[sl 1.31792]",11111,00:01:30:58,,,,,,,,,,,,
,874442366,14/04/2025 11:06,14/04/2025 12:37,GBPUSD,Buy,0.010,1.31792,0.00000,1.31734,1.31792,0.0000,0.0000,5.8,0.51,0.04,"DoIt GBP Master[sl 1.31792]",11111,00:01:30:58,,,,,,,,,,,,
